"Tipo de Cáncer","Localización","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Linfomas hodgkin","Valle del Cauca","0.4","0.4","0.4","0.5","0.5","0.6","0.5","0.5","0.5","0.4","0.3","0.3","0.4","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.3","0.3"
"Linfomas hodgkin","Vaupés","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2","2.2","2.2"
"Linfomas hodgkin","Vichada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Linfomas no hodgkin","Amazonas","1.7","1.7","1.6","1.6","1.6","1.5","1.5","1.5","1.5","0","1.4","1.4","1.4","1.4","1.4","1.4","1.3","1.3","1.3","1.3","1.5","1.6","1.7"
"Linfomas no hodgkin","Antioquia","1.8","1.9","1.9","1.9","2","2.1","2.2","2.3","2.3","2.3","2.3","2.2","2.2","2.3","2.4","2.5","2.6","2.6","2.7","2.8","2.9","3","3.1"
"Linfomas no hodgkin","Arauca","1.6","1.5","1.3","1.4","1.4","1.1","1.4","1.3","1.4","1.3","1","0.7","0.8","1.1","1.1","1.3","1.4","1.5","1","1","0.7","0.6","0.5"
"Linfomas no hodgkin","Archipiélago de San Andrés, Providencia","3","3","2.2","2","1.8","1.8","2","2.3","2.6","2.8","2.4","2.1","1.8","1.4","2.3","2.7","4","4","2.6","1.3","1.3","1.3","1.3"
"Linfomas no hodgkin","Atlántico","1.2","1.1","1.3","1.3","1.4","1.5","1.6","1.8","1.8","2","2","2","1.8","1.9","1.9","1.9","2.3","2.5","2.7","2.8","3.3","3.2","3.5"
"Linfomas no hodgkin","Bogotá D.C","2.3","2.4","2.4","2.5","2.5","2.5","2.5","2.6","2.6","2.7","2.7","2.8","2.9","3","3.2","3.4","3.6","3.8","3.9","3.9","3.9","3.9","3.8"
"Linfomas no hodgkin","Bolívar","0.6","0.7","0.7","0.8","0.9","1","1.1","1.1","1.1","1.2","1.2","1.2","1.3","1.2","1.3","1.3","1.4","1.4","1.5","1.6","1.6","1.7","1.7"
"Linfomas no hodgkin","Boyacá","1.2","1.2","1.2","1.2","1.4","1.4","1.6","1.7","1.8","1.9","1.9","2","2","2","1.9","2.1","2.3","2.5","2.5","2.7","2.6","2.4","2.3"
"Linfomas no hodgkin","Caldas","2.3","2","2","1.9","2","2","2.3","2.4","2.4","2.5","2.9","2.8","2.9","3.1","3.1","3","3.1","3.2","3.2","3.4","3.5","3.5","3.4"
"Linfomas no hodgkin","Caquetá","0.8","1","1.2","1.5","1.4","1.4","1.5","1.3","1.2","1.1","1.3","1.2","1.4","1.4","1.5","1.7","1.5","1.4","1.4","2","1.8","2","2.2"
"Linfomas no hodgkin","Casanare","1.2","1.2","1.2","1.1","1","1.3","1.3","1.2","1.2","1.2","1","1","1.1","1.2","1.3","1.5","1.5","1.6","1.3","1.3","1.6","1.6","1.6"
"Linfomas no hodgkin","Cauca","1.2","1.2","1.1","1.1","1.2","1.2","1.3","1.4","1.5","1.6","1.8","1.9","1.9","2","1.9","1.9","1.9","2.1","2.2","2.4","2.5","2.6","2.5"
"Linfomas no hodgkin","Cesar","0.6","0.7","0.6","0.7","0.9","1.1","1.1","1.3","1.3","1.3","1.3","1.3","1.2","1.1","1","0.9","1.2","1.2","1.4","1.6","1.7","1.6","1.8"
"Linfomas no hodgkin","Chocó","0.6","0.6","0.7","0.6","0.7","0.6","0.7","0.7","0.7","0.6","0.7","0.6","0.7","0.8","1.1","1.1","0.9","0.9","0.8","0.6","0.7","0.7","0.7"
"Linfomas no hodgkin","Córdoba","0.8","0.7","0.7","0.8","0.8","0.9","1.1","1.2","1.2","1.2","1.3","1.2","1.3","1.4","1.6","1.6","1.7","1.7","1.7","1.6","1.5","1.5","1.4"
"Linfomas no hodgkin","Cundinamarca","1.2","1.3","1.3","1.3","1.3","1.4","1.6","1.5","1.6","1.8","1.8","1.8","2","2","2.1","2.3","2.4","2.5","2.5","2.7","2.8","2.8","2.9"
"Linfomas no hodgkin","Guainía","0","0","0","0","0","0","0","2.8","2.8","2.7","2.7","2.7","2.7","2.7","0","0","0","4.7","3.5","3.5","3.1","3.1","2.3"
"Linfomas no hodgkin","Guaviare","1.1","1.7","1.7","1.5","1.4","1.5","1.1","1.1","1.6","1.7","1.7","2","3","0","1.9","1.9","1.8","1.5","1.5","1.3","1.8","1.7","2.6"
"Linfomas no hodgkin","Huila","1.2","1.5","1.4","1.4","1.3","1.4","1.4","1.4","1.5","1.7","1.8","1.8","1.9","2","2.1","2.1","2.2","2.3","2.7","2.7","2.9","3","3.1"
"Linfomas no hodgkin","La Guajira","0.4","0.4","0.4","0.5","0.5","0.5","0.6","0.8","0.8","0.8","0.9","0.8","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.9","1","1","1.1"
"Linfomas no hodgkin","Magdalena","0.7","0.7","0.7","0.9","0.9","1","1.2","1.4","1.3","1.5","1.6","1.5","1.4","1.3","1.2","1.1","1.1","1.1","1.3","1.4","1.5","1.6","1.7"
"Linfomas no hodgkin","Meta","1","1.2","1.3","1.4","1.4","1.6","1.7","1.6","1.7","1.8","1.9","1.7","1.8","2","2.1","2.1","2.2","2.3","2.3","2.4","2.7","2.8","2.9"
"Linfomas no hodgkin","Nariño","0.9","1","1.1","1.1","1.3","1.2","1.2","1.4","1.6","1.7","1.8","1.8","1.8","1.9","1.9","2","2","2.1","2.1","2.2","2.3","2.5","2.5"
"Linfomas no hodgkin","Norte de Santander","1.3","1.3","1.4","1.6","1.6","1.6","1.7","1.5","1.5","1.4","1.5","1.5","1.6","1.6","1.8","1.9","2","2","2.1","2.3","2.6","2.7","3"
"Linfomas no hodgkin","Putumayo","1.3","1.1","1","0.9","0.7","0.5","0.7","1","1","1.1","1.4","1.3","1.1","1.3","1.3","1.1","1.1","1.2","1.2","1.5","1.6","1.8","1.8"
"Linfomas no hodgkin","Quindio","2.6","2.5","2.4","2.8","2.5","2.5","2.7","2.8","2.7","2.8","2.8","2.8","3","3.2","3.3","3.3","3.7","3.8","3.8","4","4.3","4.2","4.2"
"Linfomas no hodgkin","Risaralda","1.9","2","2.1","2","2.1","2.4","2.3","2.3","2.5","2.6","2.6","2.6","2.8","3","2.7","3","3.4","3.6","3.8","4.2","4.5","4.5","4.5"
"Linfomas no hodgkin","Santander","1.5","1.6","1.8","1.9","1.9","2","2.2","2.1","2.1","2.2","2.3","2.2","2.1","2.1","2.2","2.4","2.6","2.9","3.1","3.3","3.4","3.5","3.6"
"Linfomas no hodgkin","Sucre","1.1","1.1","1.1","1.2","1.2","1","1.2","1.3","1.3","1.4","1.7","1.8","1.6","1.7","1.7","1.6","1.5","1.7","1.9","1.9","2.2","2.3","2.4"
"Linfomas no hodgkin","Tolima","1.5","1.6","1.5","1.6","1.6","1.6","1.7","1.7","1.8","2","2","2","2.1","2.2","2.2","2.2","2.2","2.4","2.4","2.6","2.9","3.1","3.2"
"Linfomas no hodgkin","Valle del Cauca","2.2","2.3","2.2","2.3","2.2","2.2","2.2","2.4","2.4","2.6","2.7","2.7","2.7","2.9","2.9","3","3.2","3.2","3.3","3.3","3.3","3.3","3.3"
"Linfomas no hodgkin","Vaupés","2.9","2.9","2.8","2.8","2.8","2.7","2.7","0","2.5","2.5","2.5","2.5","2.5","3.6","4.7","4.7","4.7","4.7","0","0","0","0","0"
"Linfomas no hodgkin","Vichada","2.3","2.2","2.2","2.1","2","2","1.9","1.9","1.8","1.7","1.7","1.6","1.6","1.6","1.6","1.5","1.5","1.4","1.4","1.4","1.3","1.3","1.3"
"Mieloma múltiple y tumores malignos de células plasmáticas","Amazonas","0","1.6","1.6","1.6","1.6","1.6","1.5","1.5","1.5","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","0","0","0","0","0"
"Mieloma múltiple y tumores malignos de células plasmáticas","Antioquia","0.7","0.8","0.8","0.8","0.8","0.9","0.8","0.8","0.9","0.9","0.9","0.9","1","1","1.1","1.1","1.3","1.2","1.4","1.5","1.6","1.6","1.7"
"Mieloma múltiple y tumores malignos de células plasmáticas","Arauca","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.6","0.6","0.5","0.5","0.5","0.6","0.7","0.8","0.7","0.7","0.5","0.5","0.4","0.4"
"Mieloma múltiple y tumores malignos de células plasmáticas","Archipiélago de San Andrés, Providencia","1.5","1.5","1.5","1.5","1.5","1.5","0","0","0","0","1.4","1.4","1.4","1.4","3.4","3.3","3.5","3.5","3.6","2.6","3","2.6","2.6"
"Mieloma múltiple y tumores malignos de células plasmáticas","Atlántico","0.6","0.7","0.7","0.6","0.7","0.7","0.8","0.9","1","0.9","1","0.9","0.9","0.9","1","1","1.2","1.3","1.3","1.4","1.5","1.5","1.5"
"Mieloma múltiple y tumores malignos de células plasmáticas","Bogotá D.C","0.9","0.9","0.9","0.9","1","1","1","1.1","1.1","1.1","1.1","1.2","1.2","1.3","1.4","1.5","1.6","1.7","1.7","1.7","1.8","1.8","1.8"
"Mieloma múltiple y tumores malignos de células plasmáticas","Bolívar","0.6","0.6","0.6","0.6","0.5","0.6","0.6","0.5","0.6","0.6","0.6","0.7","0.7","0.7","0.8","0.9","0.9","1","1.1","1.1","1.1","1.2","1.3"
"Mieloma múltiple y tumores malignos de células plasmáticas","Boyacá","0.6","0.5","0.5","0.6","0.6","0.5","0.6","0.6","0.4","0.4","0.4","0.3","0.3","0.4","0.5","0.7","0.9","1","1.2","1.2","1.2","1.2","1.2"
"Mieloma múltiple y tumores malignos de células plasmáticas","Caldas","0.5","0.5","0.5","0.6","0.5","0.6","0.6","0.7","0.9","1.1","1.1","1.4","1.4","1.2","1.2","1.2","1.1","1.2","1.3","1.5","1.6","1.6","1.7"
"Mieloma múltiple y tumores malignos de células plasmáticas","Caquetá","0.8","0.5","0.5","0.4","0.4","0.2","0.2","0.2","0.5","0.5","0.8","0.8","0.8","0.6","0.7","0.4","0.4","0.5","0.6","0.6","0.6","0.7","0.7"
"Mieloma múltiple y tumores malignos de células plasmáticas","Casanare","0","0.8","0.7","0.7","0.6","0.5","0.5","0.4","0.5","0.5","0.6","0.7","0.7","0.8","0.7","0.8","0.8","1.1","1","1","1.1","1.1","0.9"
"Mieloma múltiple y tumores malignos de células plasmáticas","Cauca","0.3","0.3","0.4","0.4","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.7","0.7","0.6","0.7","0.7","0.7","0.8","0.9","1.1","1.2","1.2"
"Mieloma múltiple y tumores malignos de células plasmáticas","Cesar","0.2","0.2","0.3","0.4","0.3","0.3","0.3","0.4","0.4","0.4","0.5","0.5","0.5","0.6","0.7","0.6","0.7","0.8","0.9","1.1","1.3","1.3","1.3"
"Mieloma múltiple y tumores malignos de células plasmáticas","Chocó","0.2","0.2","0.2","0.2","0.2","0.5","0.4","0.4","0.4","0.4","0.3","0.4","0.3","0.5","0.4","0.5","0.6","0.6","0.5","0.4","0.5","0.5","0.6"
"Mieloma múltiple y tumores malignos de células plasmáticas","Córdoba","0.4","0.4","0.4","0.5","0.5","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8","0.8","0.9","0.9","0.9","1","1","1.1"
"Mieloma múltiple y tumores malignos de células plasmáticas","Cundinamarca","0.5","0.4","0.5","0.6","0.7","0.6","0.7","0.6","0.5","0.5","0.6","0.6","0.6","0.7","0.7","0.8","0.8","1","1.1","1.1","1.1","1.2","1.2"
"Mieloma múltiple y tumores malignos de células plasmáticas","Guainía","0","0","0","3","3","3","3","3","0","0","0","2.6","2.6","2.6","2.6","2.5","2.4","2.4","3.6","3.1","3.5","3.5","3.5"
"Mieloma múltiple y tumores malignos de células plasmáticas","Guaviare","0","0","0","1.1","1.1","1.1","1.1","1.1","1","1","1","1","1","1","1","1","0.9","0.9","0.9","0.9","0.9","0.9","0.9"
"Mieloma múltiple y tumores malignos de células plasmáticas","Huila","0.5","0.4","0.5","0.4","0.6","0.6","0.7","0.7","0.7","0.6","0.6","0.6","0.7","0.8","0.9","1","1.1","1.1","1.1","1.1","1.3","1.2","1.3"
"Mieloma múltiple y tumores malignos de células plasmáticas","La Guajira","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.2","0.2","0.1","0.2","0.3","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.4"
"Mieloma múltiple y tumores malignos de células plasmáticas","Magdalena","0.2","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.6","0.6","0.8","0.7","0.7"
"Mieloma múltiple y tumores malignos de células plasmáticas","Meta","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.4","0.5","0.6","0.7","0.6","0.7","0.7","0.7","0.7","1.1","1","1.1","1.1","1.2","0.9","1.1"
"Mieloma múltiple y tumores malignos de células plasmáticas","Nariño","0.3","0.3","0.3","0.3","0.3","0.2","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.5","0.5","0.5","0.6","0.7","0.8","0.9","0.9","1","1"
"Mieloma múltiple y tumores malignos de células plasmáticas","Norte de Santander","0.3","0.4","0.4","0.5","0.6","0.7","0.7","0.8","0.8","0.8","0.8","0.8","0.8","0.7","0.7","0.8","0.9","1","1.1","1.3","1.4","1.4","1.5"
"Mieloma múltiple y tumores malignos de células plasmáticas","Putumayo","0.3","0.3","0.3","0.3","0.3","0.3","0.5","0.5","0.6","0.6","0.6","0.6","0.9","0.6","0.7","0.7","0.7","0.6","0.8","0.7","0.7","0.7","0.7"
"Mieloma múltiple y tumores malignos de células plasmáticas","Quindio","1.2","1.2","1","1.1","1","1","0.8","1.1","0.9","0.9","0.8","1","0.8","0.8","1","1.2","1.1","1.7","1.9","1.9","1.9","2","1.6"
"Mieloma múltiple y tumores malignos de células plasmáticas","Risaralda","0.4","0.6","0.6","0.7","0.7","0.7","0.6","0.6","0.6","0.7","0.8","0.9","0.8","1","1","1","1.2","1.6","1.6","1.8","1.8","1.8","1.7"
"Mieloma múltiple y tumores malignos de células plasmáticas","Santander","0.5","0.5","0.6","0.7","0.9","0.9","0.9","1","1","1","1","1","1.1","1","1","0.9","0.9","1.1","1.1","1.2","1.4","1.5","1.4"
"Mieloma múltiple y tumores malignos de células plasmáticas","Sucre","0.5","0.5","0.5","0.6","0.5","0.5","0.6","0.6","0.7","0.7","0.8","0.7","0.7","0.6","0.6","0.6","0.8","0.9","1.1","1.2","1.4","1.4","1.4"
"Mieloma múltiple y tumores malignos de células plasmáticas","Tolima","0.5","0.5","0.5","0.5","0.6","0.5","0.6","0.7","0.7","0.7","0.7","0.7","0.6","0.7","0.8","0.8","0.9","0.9","1.1","1.1","1.3","1.4","1.6"
"Mieloma múltiple y tumores malignos de células plasmáticas","Valle del Cauca","0.8","0.9","0.8","0.9","0.8","0.8","0.9","1","1.1","1.1","1.1","1.2","1.2","1.2","1.3","1.4","1.4","1.6","1.7","1.9","2","2.1","2.1"
"Mieloma múltiple y tumores malignos de células plasmáticas","Vaupés","0","0","0","0","0","0","0","0","2.5","2.5","2.5","2.5","2.5","2.4","2.4","0","0","2.3","2.3","2.3","2.3","2.3","0"
"Mieloma múltiple y tumores malignos de células plasmáticas","Vichada","0","0","0","0","0","0","0","0","0","0","0","1.6","1.6","1.6","1.6","1.5","1.4","1.4","1.4","2.7","3.9","3.9","3.9"
"Enfermedades inmunoproliferativas","Amazonas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Antioquia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Arauca","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Archipiélago de San Andrés, Providencia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Atlántico","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Bogotá D.C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Bolívar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1"
"Enfermedades inmunoproliferativas","Boyacá","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1"
"Enfermedades inmunoproliferativas","Caldas","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Caquetá","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Casanare","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.3","0.3","0.3","0","0","0","0"
"Enfermedades inmunoproliferativas","Cauca","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1"
"Enfermedades inmunoproliferativas","Cesar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1"
"Enfermedades inmunoproliferativas","Chocó","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Córdoba","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Cundinamarca","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Guainía","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Guaviare","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.9","0.9","0.9"
"Enfermedades inmunoproliferativas","Huila","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1"
"Enfermedades inmunoproliferativas","La Guajira","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Magdalena","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Meta","0","0","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Nariño","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Norte de Santander","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Enfermedades inmunoproliferativas","Putumayo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Quindio","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Risaralda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Santander","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Sucre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Tolima","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Enfermedades inmunoproliferativas","Valle del Cauca","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Vaupés","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enfermedades inmunoproliferativas","Vichada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Leucemias mieloides","Amazonas","0","0","0","1.5","1.5","1.5","2","2","2.2","2.2","1.9","1.4","1.4","1.4","1.4","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3"
"Leucemias mieloides","Antioquia","1.4","1.4","1.4","1.4","1.4","1.5","1.4","1.4","1.4","1.5","1.5","1.4","1.4","1.5","1.4","1.5","1.6","1.7","1.8","1.8","1.9","1.9","1.9"
"Leucemias mieloides","Arauca","0.5","0.5","0.5","0.9","1.1","1","1","0.9","1.1","1.1","1.1","1.1","1.1","1.1","1","1","1.5","1.5","1.4","1.4","1.6","1.2","1.4"
"Leucemias mieloides","Archipiélago de San Andrés, Providencia","0","1.5","1.5","2","2","2","2.2","2.9","2.1","1.9","1.7","1.7","1.4","1.4","1.8","2","2","1.8","2","1.3","1.3","1.3","1.3"
"Leucemias mieloides","Atlántico","1.2","1.3","1.4","1.5","1.6","1.6","1.5","1.4","1.4","1.3","1.5","1.5","1.6","1.6","1.6","1.6","1.7","1.8","2","2.2","2.1","2.1","2.1"
"Leucemias mieloides","Bogotá D.C","1.5","1.8","1.8","1.9","2","2","1.8","1.7","1.7","1.7","1.7","1.7","1.8","1.8","1.9","1.9","2.1","2","2.1","2.2","2.3","2.2","2.3"
"Leucemias mieloides","Bolívar","1","0.9","0.9","1","1","1","1","1","1","0.9","0.9","0.9","0.9","1","1","1","1","1.1","1.1","1.1","1.2","1.2","1.2"
"Leucemias mieloides","Boyacá","1.3","1.3","1.3","1.3","1.3","1.4","1.3","1.3","1.3","1.2","1.2","1.2","1.3","1.2","1.3","1.3","1.4","1.5","1.7","1.9","2","2.1","2.2"
"Leucemias mieloides","Caldas","1.1","1","0.9","0.9","1","1.2","1.4","1.7","1.7","1.8","1.6","1.8","1.7","1.7","1.6","1.9","1.6","1.7","1.8","1.8","1.8","1.9","2"
"Leucemias mieloides","Caquetá","1.2","1.1","1.1","1.1","1","0.9","0.8","0.7","0.8","0.8","0.8","0.9","0.9","1.1","0.9","0.8","0.7","0.6","0.5","0.8","1","1.2","1.3"
"Leucemias mieloides","Casanare","0.6","0.5","0.7","0.8","1","0.9","1.1","1","1.2","1","1.2","1.2","1.2","1","1","0.8","0.9","0.9","1.2","1.2","1.3","1.2","1.4"
"Leucemias mieloides","Cauca","0.5","0.6","0.6","0.7","0.7","0.7","0.8","1","1","0.9","1.1","1.1","1","1","1.1","1.1","1.1","1.1","1.1","1.2","1.3","1.3","1.5"
"Leucemias mieloides","Cesar","0.6","0.7","0.7","0.9","1.1","1.1","1.1","1.1","1","1","1.1","1.2","1.4","1.4","1.3","1.3","1.3","1.1","1","1.2","1.4","1.4","1.7"
"Leucemias mieloides","Chocó","0.6","0.6","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.5","0.7","0.7","0.6","0.7","0.7","0.5","0.6","0.7","0.7","0.7","0.7"
"Leucemias mieloides","Córdoba","0.6","0.6","0.6","0.6","0.7","0.8","0.7","0.8","0.9","1.1","1.1","1.3","1.3","1.4","1.4","1.3","1.4","1.4","1.5","1.4","1.4","1.5","1.5"
"Leucemias mieloides","Cundinamarca","1.3","1.4","1.5","1.5","1.5","1.5","1.4","1.3","1.2","1.2","1.2","1.2","1.3","1.3","1.4","1.4","1.4","1.4","1.4","1.5","1.5","1.6","1.7"
"Leucemias mieloides","Guainía","0","0","0","0","2.9","2.9","2.9","2.9","2.9","0","2.7","2.7","2.7","2.7","2.6","2.5","2.5","2.5","2.5","0","0","0","0"
"Leucemias mieloides","Guaviare","1.1","1.1","1.1","1.4","1.6","1.6","1.9","2.1","2.1","2.1","2","2","2","2","2","1.8","1.8","1.8","1.8","1.8","1.3","0.9","0.9"
"Leucemias mieloides","Huila","1.3","1.5","1.5","1.5","1.5","1.4","1.3","1.5","1.5","1.6","1.6","1.6","1.5","1.5","1.4","1.5","1.4","1.3","1.3","1.5","1.5","1.6","1.7"
"Leucemias mieloides","La Guajira","0.4","0.4","0.4","0.3","0.3","0.4","0.4","0.5","0.6","0.6","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.7","0.8","0.8","0.8","0.9","0.9"
"Leucemias mieloides","Magdalena","0.7","0.8","0.9","1","1","1","1","1","1","1","1","1","0.9","0.8","0.7","0.8","1","1","1.1","1.2","1.2","1.2","1.3"
"Leucemias mieloides","Meta","1.2","1.4","1.4","1.5","1.5","1.6","1.5","1.4","1.3","1.2","1.2","1.1","1.1","1.2","1.3","1.1","1","1.2","1.2","1.3","1.4","1.5","1.4"
"Leucemias mieloides","Nariño","0.4","0.5","0.5","0.6","0.8","0.7","0.6","0.6","0.7","0.7","0.9","1","1.1","1","1","0.9","1.1","1","1.2","1.3","1.5","1.5","1.6"
"Leucemias mieloides","Norte de Santander","0.7","0.8","0.7","0.9","1","1.1","1.2","1.4","1.5","1.4","1.3","1.3","1.1","1","1.1","1.2","1.2","1.4","1.6","1.6","1.8","1.8","1.8"
"Leucemias mieloides","Putumayo","0.3","0.5","0.5","0.5","0.6","0.6","0.4","0.4","0.6","0.6","0.8","0.9","1.1","0.8","0.7","0.8","0.9","0.8","1","1.3","1.4","1.4","1.6"
"Leucemias mieloides","Quindio","1.4","1.3","1.3","1.2","1.3","1.1","0.9","1.1","1.3","1.3","1.5","1.8","1.8","1.7","1.8","1.8","1.7","1.8","1.9","1.8","2.1","2.2","2.4"
"Leucemias mieloides","Risaralda","1.1","1","1.1","1.1","1.4","1.6","1.9","1.9","2","1.9","1.8","1.7","1.8","1.8","1.9","2.1","2.2","2.1","2.3","2.4","2.3","2.3","2.4"
"Leucemias mieloides","Santander","1.3","1.5","1.6","1.6","1.8","1.8","1.8","1.6","1.8","1.8","1.7","1.8","1.8","1.6","1.7","1.8","1.8","1.9","2","2","2","2","2.1"
"Leucemias mieloides","Sucre","1.1","1","1","1","1","0.8","0.7","0.7","0.8","0.9","1.2","1.3","1.2","1.2","1.1","1","1.1","1.1","1.1","1.1","1.4","1.4","1.6"
"Leucemias mieloides","Tolima","0.8","0.8","0.8","0.7","0.8","0.8","1","1.1","1.2","1.4","1.5","1.5","1.5","1.6","1.5","1.3","1.3","1.5","1.4","1.7","1.8","1.8","1.8"
"Leucemias mieloides","Valle del Cauca","1.3","1.3","1.3","1.3","1.3","1.4","1.3","1.3","1.4","1.4","1.4","1.5","1.6","1.7","1.7","1.7","1.8","1.8","1.7","1.8","1.8","1.8","1.9"
